UPGRADE_ID	ENROLL_C	HIT_POINT	ARMOR	REGEN	REVIVE_C	HEAL_C	TRAINING_C	XP_KILLED	XP_NEXT	MOVE	NEGOTIATE	DAMAGE	HEAL	INITIATIVE	POWER
g000DU3119	g0200:r0000:y0000:e0000:w0000	100	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	75	200	1	2	20	0	0	1
g002DU3119	g0125:r0000:y0000:e0000:w0000	135	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	60	0	0	0	0	0	0	0
g000DU3120	g0110:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	25	100	1	2	5	0	0	1
g002DU3120	g0065:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	0	0	0	2	0	0	0
g000DU3121	g0110:r0000:y0000:e0000:w0000	25	1	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	27	100	1	2	7	0	1	1
g002DU3121	g0065:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	21	0	0	0	3	0	0	0
g000DU3122	g0110:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	26	100	1	2	8	0	1	2
g002DU3122	g0065:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	21	0	0	0	4	0	0	0
g000DU3123	g0060:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	32	200	1	2	6	0	-1	2
g002DU3123	g0035:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	0	0	0	6	0	0	0
g000DU3124	g0500:r0000:y0000:e0000:w0000	70	0	2	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	150	0	1	2	0	0	0	1
g002DU3124	g0259:r0000:y0000:e0000:w0000	40	0	1	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	100	0	0	0	0	0	0	0
g000DU3125	g0750:r0000:y0000:e0000:w0000	75	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	245	0	0	0	15	0	0	2
g002DU3125	g0350:r0000:y0000:e0000:w0000	75	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	165	0	0	0	5	0	0	0
g000DU3126	g0400:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	83	0	0	0	10	0	0	1
g002DU3126	g0250:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	68	0	0	0	5	0	0	0
g000DU3127	g0500:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	100	0	0	0	10	0	0	1
g002DU3127	g0300:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	84	0	0	0	5	0	0	0
g000DU3128	g0085:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	19	100	0	0	7	0	0	2
g002DU3128	g0150:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	29	0	0	0	8	0	0	0
g000DU3129	g0900:r0000:y0000:e0000:w0000	250	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	565	0	1	2	5	0	0	1
g002DU3129	g0450:r0000:y0000:e0000:w0000	100	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	350	0	0	0	3	0	0	0
g000DU3130	g0010:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	6	50	1	2	5	0	0	1
g002DU3130	g0010:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	9	0	0	0	5	0	0	0
g000DU3131	g0170:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	9	100	1	2	5	0	0	1
g002DU3131	g0085:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	5	0	0	0	4	0	0	0
g000DU3132	g0025:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	18	55	0	0	5	0	0	2
g002DU3132	g0025:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	18	0	0	0	5	0	0	0
g000DU3133	g0040:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	25	0	0	0	5	0	0	1
g002DU3133	g0040:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	12	0	0	0	5	0	0	0
g000DU3134	g0180:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	41	0	1	2	10	0	0	1
g002DU3134	g0180:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	41	0	0	0	10	0	0	0
g000DU3135	g0325:r0000:y0000:e0000:w0000	50	3	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	57	0	1	2	15	0	0	2
g002DU3135	g0160:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	48	0	0	0	15	0	0	0
g000DU3136	g0180:r0000:y0000:e0000:w0000	20	1	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	25	0	1	2	8	0	0	1
g002DU3136	g0090:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	0	0	0	8	0	0	0
g000DU3137	g0030:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	7	0	1	2	5	0	0	1
g002DU3137	g0015:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	4	0	0	0	4	0	0	0
g000DU3138	g0085:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	25	0	1	2	8	0	0	1
g002DU3138	g0045:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	21	0	0	0	8	0	0	0
g000DU3139	g0180:r0000:y0000:e0000:w0000	25	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	31	0	0	0	10	0	0	3
g002DU3139	g0090:r0000:y0000:e0000:w0000	40	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	27	0	0	0	10	0	0	0
g000DU3140	g0180:r0000:y0000:e0000:w0000	25	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	31	0	0	0	10	0	0	2
g002DU3140	g0090:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	27	0	0	0	10	0	0	0
g000DU3141	g0005:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	2	0	1	2	3	0	0	1
g002DU3141	g0003:r0000:y0000:e0000:w0000	8	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	1	0	0	0	1	0	0	0
g000DU3142	g0003:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	2	0	1	2	3	0	0	1
g002DU3142	g0002:r0000:y0000:e0000:w0000	7	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	1	0	0	0	1	0	0	0
g000DU3143	g0600:r0000:y0000:e0000:w0000	75	2	2	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	105	0	1	2	15	0	0	2
g002DU3143	g0300:r0000:y0000:e0000:w0000	75	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	75	0	0	0	5	0	0	0
g000DU3144	g0025:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	50	0	0	12	0	0	2
g002DU3144	g0025:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	0	0	0	12	0	0	0
g000DU3145	g0025:r0000:y0000:e0000:w0000	30	1	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	33	0	1	2	7	0	0	3
g002DU3145	g0090:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	0	0	0	7	0	0	0
g000DU3146	g0155:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	40	250	0	0	0	8	0	1
g002DU3146	g0080:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	40	0	0	0	0	12	0	0
g050DU5012	g0085:r0000:y0000:e0000:w0000	30	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	24	200	1	2	15	0	0	1
g050DU5013	g0030:r0000:y0000:e0000:w0000	60	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	100	1	2	5	0	0	1
g050DU5015	g0035:r0000:y0000:e0000:w0000	60	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	25	125	1	2	12	0	0	0
g050DU5016	g0280:r0000:y0000:e0000:w0000	60	0	5	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	45	300	1	2	10	0	0	2
g052DU5012	g0045:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	0	0	0	10	0	0	0
g052DU5013	g0015:r0000:y0000:e0000:w0000	35	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	18	0	0	0	5	0	0	0
g052DU5015	g0020:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	22	0	0	0	10	0	0	0
g052DU5016	g0140:r0000:y0000:e0000:w0000	60	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	26	0	0	0	15	0	0	0
g000DU3147	g0700:r0000:y0000:e0000:w0000	75	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	81	0	1	2	15	0	0	2
g002DU3147	g0350:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	73	0	0	0	10	0	0	0
g020DU0096	g0100:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	525	2	5	6	0	0	1
g022DU0096	g0050:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	10	0	0	0	6	0	0	0
g000DU3148	g0165:r0000:y0000:e0000:w0000	70	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	65	165	1	2	15	0	0	1
g002DU3148	g0080:r0000:y0000:e0000:w0000	75	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	57	0	0	0	5	0	0	0
g000DU3149	g0165:r0000:y0000:e0000:w0000	40	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	57	165	1	2	15	0	0	2
g002DU3149	g0080:r0000:y0000:e0000:w0000	75	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	58	0	0	0	15	0	0	0
g000DU3150	g0070:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	10	250	1	2	15	0	0	1
g002DU3150	g0035:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	5	0	0	0	10	0	0	0
g000DU3151	g0040:r0000:y0000:e0000:w0000	12	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	8	0	1	2	5	0	0	1
g002DU3151	g0020:r0000:y0000:e0000:w0000	8	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	5	0	0	0	2	0	0	0
g000DU3152	g0200:r0000:y0000:e0000:w0000	75	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	76	0	1	2	10	0	0	1
g002DU3152	g0100:r0000:y0000:e0000:w0000	75	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	66	0	0	0	5	0	0	0
g000DU3153	g0300:r0000:y0000:e0000:w0000	65	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	150	0	1	2	10	0	0	1
g002DU3153	g0150:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	80	0	0	0	5	0	0	0
g003DU0028	g0050:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	10	0	0	0	3	0	0	1
g005DU0028	g0025:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	6	0	0	0	1	0	0	0
g020DU5002	g0005:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	4	10	1	2	5	0	0	1
g022DU5002	g0005:r0000:y0000:e0000:w0000	8	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	2	0	0	0	3	0	0	0
g030DU5002	g0025:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	8	25	1	2	6	0	0	1
g032DU5002	g0025:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	7	0	0	0	3	0	0	0
g000DU3154	g0035:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	12	50	1	2	3	0	1	1
g002DU3154	g0025:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	12	0	0	0	3	0	0	0
g000DU3155	g0130:r0000:y0000:e0000:w0000	25	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	17	0	0	0	0	0	3	0
g002DU3155	g0065:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	0	0	0	0	0	0	0
g000DU3156	g0065:r0000:y0000:e0000:w0000	30	1	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	10	0	0	0	0	0	0	0
g002DU3156	g0035:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	5	0	0	0	0	0	0	0
g000DU3157	g0130:r0000:y0000:e0000:w0000	30	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	16	0	0	0	0	0	0	0
g002DU3157	g0065:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	13	0	0	0	0	0	0	0
g000DU3158	g0290:r0000:y0000:e0000:w0000	30	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	48	0	1	2	10	0	0	1
g002DU3158	g0145:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	28	0	0	0	5	0	0	0
g000DU3159	g0025:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	18	50	0	0	12	0	0	1
g002DU3159	g0025:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	18	0	0	0	12	0	0	0
g000DU3160	g0090:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	30	0	0	0	10	0	0	1
g002DU3160	g0045:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	0	0	0	10	0	0	0
g000DU3161	g0090:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	26	0	1	2	9	0	0	1
g002DU3161	g0060:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	0	1	2	7	0	0	0
g000DU3162	g0090:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	26	0	1	2	7	0	0	2
g002DU3162	g0060:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	0	1	2	5	0	0	0
g000DU3163	g0090:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	26	0	1	2	5	0	0	1
g002DU3163	g0060:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	0	1	2	4	0	0	0
g000DU3164	g0180:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	16	0	0	0	5	0	0	1
g002DU3164	g0150:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	0	0	0	5	0	0	0
g000DU3165	g0040:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	28	0	0	0	10	0	0	1
g002DU3165	g0020:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	0	0	0	10	0	0	0
g000DU3166	g0065:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	16	100	0	0	0	4	0	1
g002DU3166	g0035:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	16	0	0	0	0	4	0	0
g000DU3167	g0130:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	34	0	0	0	0	6	0	1
g002DU3167	g0065:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	34	0	0	0	0	6	0	0
g000DU3168	g0085:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	25	0	1	2	5	0	0	1
g002DU3168	g0045:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	21	0	0	0	4	0	0	0
g000DU3169	g0085:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	25	0	1	2	5	0	0	1
g002DU3169	g0045:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	21	0	0	0	5	0	0	0
g000DU3170	g0075:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	41	0	0	0	10	0	0	1
g002DU3170	g0050:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	0	0	0	5	0	0	0
g000DU3171	g0150:r0000:y0000:e0000:w0000	60	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	81	0	1	2	15	0	0	1
g002DU3171	g0100:r0000:y0000:e0000:w0000	60	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	54	0	0	0	15	0	0	0
g000DU3172	g0150:r0000:y0000:e0000:w0000	45	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	81	0	1	2	10	0	0	1
g002DU3172	g0100:r0000:y0000:e0000:w0000	45	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	54	0	0	0	10	0	0	0
g000DU3173	g0150:r0000:y0000:e0000:w0000	75	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	75	0	1	2	10	0	0	1
g002DU3173	g0075:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	50	0	0	0	5	0	0	0
g000DU3174	g0165:r0000:y0000:e0000:w0000	75	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	82	0	1	2	10	0	0	1
